"clonotype_id","frequency","proportion"
"MC15_clonotype1694",1,0.000292056074766355
"MC15_clonotype1695",1,0.000292056074766355
"MC15_clonotype1696",1,0.000292056074766355
"MC15_clonotype1697",1,0.000292056074766355
"MC15_clonotype1698",1,0.000292056074766355
"MC15_clonotype1699",1,0.000292056074766355
"MC15_clonotype1700",1,0.000292056074766355
"MC15_clonotype1701",1,0.000292056074766355
"MC15_clonotype1702",1,0.000292056074766355
"MC15_clonotype1703",1,0.000292056074766355
"MC15_clonotype1704",1,0.000292056074766355
"MC15_clonotype1705",1,0.000292056074766355
"MC15_clonotype1706",1,0.000292056074766355
"MC15_clonotype1707",1,0.000292056074766355
"MC15_clonotype1708",1,0.000292056074766355
"MC15_clonotype1709",1,0.000292056074766355
"MC15_clonotype1710",1,0.000292056074766355
"MC15_clonotype1711",1,0.000292056074766355
"MC15_clonotype1712",1,0.000292056074766355
"MC15_clonotype1713",1,0.000292056074766355
"MC15_clonotype1714",1,0.000292056074766355
"MC15_clonotype1715",1,0.000292056074766355
"MC15_clonotype1716",1,0.000292056074766355
"MC15_clonotype1717",1,0.000292056074766355
"MC15_clonotype1718",1,0.000292056074766355
"MC15_clonotype1719",1,0.000292056074766355
"MC15_clonotype1720",1,0.000292056074766355
"MC15_clonotype1721",1,0.000292056074766355
"MC15_clonotype1722",1,0.000292056074766355
"MC15_clonotype1723",1,0.000292056074766355
"MC15_clonotype1724",1,0.000292056074766355
"MC15_clonotype1725",1,0.000292056074766355
"MC15_clonotype1726",1,0.000292056074766355
"MC15_clonotype1727",1,0.000292056074766355
"MC15_clonotype1728",1,0.000292056074766355
"MC15_clonotype1729",1,0.000292056074766355
"MC15_clonotype1730",1,0.000292056074766355
"MC15_clonotype1731",1,0.000292056074766355
"MC15_clonotype1732",1,0.000292056074766355
"MC15_clonotype1733",1,0.000292056074766355
"MC15_clonotype1734",1,0.000292056074766355
"MC15_clonotype1735",1,0.000292056074766355
"MC15_clonotype1736",1,0.000292056074766355
"MC15_clonotype1737",1,0.000292056074766355
"MC15_clonotype1738",1,0.000292056074766355
"MC15_clonotype1739",1,0.000292056074766355
"MC15_clonotype1740",1,0.000292056074766355
"MC15_clonotype1741",1,0.000292056074766355
"MC15_clonotype1742",1,0.000292056074766355
"MC15_clonotype1743",1,0.000292056074766355
"MC15_clonotype1744",1,0.000292056074766355
"MC15_clonotype1745",1,0.000292056074766355
"MC15_clonotype1746",1,0.000292056074766355
"MC15_clonotype1747",1,0.000292056074766355
"MC15_clonotype1748",1,0.000292056074766355
"MC15_clonotype1749",1,0.000292056074766355
"MC15_clonotype1750",1,0.000292056074766355
"MC15_clonotype1751",1,0.000292056074766355
"MC15_clonotype1752",1,0.000292056074766355
"MC15_clonotype1753",1,0.000292056074766355
"MC15_clonotype1754",1,0.000292056074766355
"MC15_clonotype1755",1,0.000292056074766355
"MC15_clonotype1756",1,0.000292056074766355
"MC15_clonotype1757",1,0.000292056074766355
"MC15_clonotype1758",1,0.000292056074766355
"MC15_clonotype1759",1,0.000292056074766355
"MC15_clonotype1760",1,0.000292056074766355
"MC15_clonotype1761",1,0.000292056074766355
"MC15_clonotype1762",1,0.000292056074766355
"MC15_clonotype1763",1,0.000292056074766355
"MC15_clonotype1764",1,0.000292056074766355
"MC15_clonotype1765",1,0.000292056074766355
"MC15_clonotype1766",1,0.000292056074766355
"MC15_clonotype1767",1,0.000292056074766355
"MC15_clonotype1768",1,0.000292056074766355
"MC15_clonotype1769",1,0.000292056074766355
"MC15_clonotype1770",1,0.000292056074766355
"MC15_clonotype1771",1,0.000292056074766355
"MC15_clonotype1772",1,0.000292056074766355
"MC15_clonotype1773",1,0.000292056074766355
"MC15_clonotype1774",1,0.000292056074766355
"MC15_clonotype1775",1,0.000292056074766355
"MC15_clonotype1776",1,0.000292056074766355
"MC15_clonotype1777",1,0.000292056074766355
"MC15_clonotype1778",1,0.000292056074766355
"MC15_clonotype1779",1,0.000292056074766355
"MC15_clonotype1780",1,0.000292056074766355
"MC15_clonotype1781",1,0.000292056074766355
"MC15_clonotype1782",1,0.000292056074766355
"MC15_clonotype1783",1,0.000292056074766355
"MC15_clonotype1784",1,0.000292056074766355
"MC15_clonotype1785",1,0.000292056074766355
"MC15_clonotype1786",1,0.000292056074766355
"MC15_clonotype1787",1,0.000292056074766355
"MC15_clonotype1788",1,0.000292056074766355
"MC15_clonotype1789",1,0.000292056074766355
"MC15_clonotype1790",1,0.000292056074766355
"MC15_clonotype1791",1,0.000292056074766355
"MC15_clonotype1792",1,0.000292056074766355
"MC15_clonotype1793",1,0.000292056074766355
"MC15_clonotype1794",1,0.000292056074766355
"MC15_clonotype1795",1,0.000292056074766355
"MC15_clonotype1796",1,0.000292056074766355
"MC15_clonotype1797",1,0.000292056074766355
"MC15_clonotype1798",1,0.000292056074766355
"MC15_clonotype1799",1,0.000292056074766355
"MC15_clonotype1800",1,0.000292056074766355
"MC15_clonotype1801",1,0.000292056074766355
"MC15_clonotype1802",1,0.000292056074766355
"MC15_clonotype1803",1,0.000292056074766355
"MC15_clonotype1804",1,0.000292056074766355
"MC15_clonotype1805",1,0.000292056074766355
"MC15_clonotype1806",1,0.000292056074766355
"MC15_clonotype1807",1,0.000292056074766355
"MC15_clonotype1808",1,0.000292056074766355
"MC15_clonotype1809",1,0.000292056074766355
"MC15_clonotype1810",1,0.000292056074766355
"MC15_clonotype1811",1,0.000292056074766355
"MC15_clonotype1812",1,0.000292056074766355
"MC15_clonotype1813",1,0.000292056074766355
"MC15_clonotype1814",1,0.000292056074766355
"MC15_clonotype1815",1,0.000292056074766355
"MC15_clonotype1816",1,0.000292056074766355
"MC15_clonotype1817",1,0.000292056074766355
"MC15_clonotype1818",1,0.000292056074766355
"MC15_clonotype1819",1,0.000292056074766355
"MC15_clonotype1820",1,0.000292056074766355
"MC15_clonotype1821",1,0.000292056074766355
"MC15_clonotype1822",1,0.000292056074766355
"MC15_clonotype1823",1,0.000292056074766355
"MC15_clonotype1824",1,0.000292056074766355
"MC15_clonotype1825",1,0.000292056074766355
"MC15_clonotype1826",1,0.000292056074766355
"MC15_clonotype1827",1,0.000292056074766355
"MC15_clonotype1828",1,0.000292056074766355
"MC15_clonotype1829",1,0.000292056074766355
"MC15_clonotype1830",1,0.000292056074766355
"MC15_clonotype1831",1,0.000292056074766355
"MC15_clonotype1832",1,0.000292056074766355
"MC15_clonotype1833",1,0.000292056074766355
"MC15_clonotype1834",1,0.000292056074766355
"MC15_clonotype1835",1,0.000292056074766355
"MC15_clonotype1836",1,0.000292056074766355
"MC15_clonotype1837",1,0.000292056074766355
"MC15_clonotype1838",1,0.000292056074766355
"MC15_clonotype1839",1,0.000292056074766355
"MC15_clonotype1840",1,0.000292056074766355
"MC15_clonotype1841",1,0.000292056074766355
"MC15_clonotype1842",1,0.000292056074766355
"MC15_clonotype1843",1,0.000292056074766355
"MC15_clonotype1844",1,0.000292056074766355
"MC15_clonotype1845",1,0.000292056074766355
"MC15_clonotype1846",1,0.000292056074766355
"MC15_clonotype1847",1,0.000292056074766355
"MC15_clonotype1848",1,0.000292056074766355
"MC15_clonotype1849",1,0.000292056074766355
"MC15_clonotype1850",1,0.000292056074766355
"MC15_clonotype1851",1,0.000292056074766355
"MC15_clonotype1852",1,0.000292056074766355
"MC15_clonotype1853",1,0.000292056074766355
"MC15_clonotype1854",1,0.000292056074766355
"MC15_clonotype1855",1,0.000292056074766355
"MC15_clonotype1856",1,0.000292056074766355
"MC15_clonotype1857",1,0.000292056074766355
"MC15_clonotype1858",1,0.000292056074766355
"MC15_clonotype1859",1,0.000292056074766355
"MC15_clonotype1860",1,0.000292056074766355
"MC15_clonotype1861",1,0.000292056074766355
"MC15_clonotype1862",1,0.000292056074766355
"MC15_clonotype1863",1,0.000292056074766355
"MC15_clonotype1864",1,0.000292056074766355
"MC15_clonotype1865",1,0.000292056074766355
"MC15_clonotype1866",1,0.000292056074766355
"MC15_clonotype1867",1,0.000292056074766355
"MC15_clonotype1868",1,0.000292056074766355
"MC15_clonotype1869",1,0.000292056074766355
"MC15_clonotype1870",1,0.000292056074766355
"MC15_clonotype1871",1,0.000292056074766355
"MC15_clonotype1872",1,0.000292056074766355
"MC15_clonotype1873",1,0.000292056074766355
"MC15_clonotype1874",1,0.000292056074766355
"MC15_clonotype1875",1,0.000292056074766355
"MC15_clonotype1876",1,0.000292056074766355
"MC15_clonotype1877",1,0.000292056074766355
"MC15_clonotype1878",1,0.000292056074766355
"MC15_clonotype1879",1,0.000292056074766355
"MC15_clonotype1880",1,0.000292056074766355
"MC15_clonotype1881",1,0.000292056074766355
"MC15_clonotype1882",1,0.000292056074766355
"MC15_clonotype1883",1,0.000292056074766355
"MC15_clonotype1884",1,0.000292056074766355
"MC15_clonotype1885",1,0.000292056074766355
"MC15_clonotype1886",1,0.000292056074766355
"MC15_clonotype1887",1,0.000292056074766355
"MC15_clonotype1888",1,0.000292056074766355
"MC15_clonotype1889",1,0.000292056074766355
"MC15_clonotype1890",1,0.000292056074766355
"MC15_clonotype1891",1,0.000292056074766355
"MC15_clonotype1892",1,0.000292056074766355
"MC15_clonotype1893",1,0.000292056074766355
"MC15_clonotype1894",1,0.000292056074766355
"MC15_clonotype1895",1,0.000292056074766355
"MC15_clonotype1896",1,0.000292056074766355
"MC15_clonotype1897",1,0.000292056074766355
"MC15_clonotype1898",1,0.000292056074766355
"MC15_clonotype1899",1,0.000292056074766355
"MC15_clonotype1900",1,0.000292056074766355
"MC15_clonotype1901",1,0.000292056074766355
"MC15_clonotype1902",1,0.000292056074766355
"MC15_clonotype1903",1,0.000292056074766355
"MC15_clonotype1904",1,0.000292056074766355
"MC15_clonotype1905",1,0.000292056074766355
"MC15_clonotype1906",1,0.000292056074766355
"MC15_clonotype1907",1,0.000292056074766355
"MC15_clonotype1908",1,0.000292056074766355
"MC15_clonotype1909",1,0.000292056074766355
"MC15_clonotype1910",1,0.000292056074766355
"MC15_clonotype1911",1,0.000292056074766355
"MC15_clonotype1912",1,0.000292056074766355
"MC15_clonotype1913",1,0.000292056074766355
"MC15_clonotype1914",1,0.000292056074766355
"MC15_clonotype1915",1,0.000292056074766355
"MC15_clonotype1916",1,0.000292056074766355
"MC15_clonotype1917",1,0.000292056074766355
"MC15_clonotype1918",1,0.000292056074766355
"MC15_clonotype1919",1,0.000292056074766355
"MC15_clonotype1920",1,0.000292056074766355
"MC15_clonotype1921",1,0.000292056074766355
"MC15_clonotype1922",1,0.000292056074766355
"MC15_clonotype1923",1,0.000292056074766355
"MC15_clonotype1924",1,0.000292056074766355
"MC15_clonotype1925",1,0.000292056074766355
"MC15_clonotype1926",1,0.000292056074766355
"MC15_clonotype1927",1,0.000292056074766355
"MC15_clonotype1928",1,0.000292056074766355
"MC15_clonotype1929",1,0.000292056074766355
"MC15_clonotype1930",1,0.000292056074766355
"MC15_clonotype1931",1,0.000292056074766355
"MC15_clonotype1932",1,0.000292056074766355
"MC15_clonotype1933",1,0.000292056074766355
"MC15_clonotype1934",1,0.000292056074766355
"MC15_clonotype1935",1,0.000292056074766355
"MC15_clonotype1936",1,0.000292056074766355
"MC15_clonotype1937",1,0.000292056074766355
"MC15_clonotype1938",1,0.000292056074766355
"MC15_clonotype1939",1,0.000292056074766355
"MC15_clonotype1940",1,0.000292056074766355
"MC15_clonotype1941",1,0.000292056074766355
"MC15_clonotype1942",1,0.000292056074766355
"MC15_clonotype1943",1,0.000292056074766355
"MC15_clonotype1944",1,0.000292056074766355
"MC15_clonotype1945",1,0.000292056074766355
"MC15_clonotype1946",1,0.000292056074766355
"MC15_clonotype1947",1,0.000292056074766355
"MC15_clonotype1948",1,0.000292056074766355
"MC15_clonotype1949",1,0.000292056074766355
"MC15_clonotype1950",1,0.000292056074766355
"MC15_clonotype1951",1,0.000292056074766355
"MC15_clonotype1952",1,0.000292056074766355
"MC15_clonotype1953",1,0.000292056074766355
"MC15_clonotype1954",1,0.000292056074766355
"MC15_clonotype1955",1,0.000292056074766355
"MC15_clonotype1956",1,0.000292056074766355
"MC15_clonotype1957",1,0.000292056074766355
"MC15_clonotype1958",1,0.000292056074766355
"MC15_clonotype1959",1,0.000292056074766355
"MC15_clonotype1960",1,0.000292056074766355
"MC15_clonotype1961",1,0.000292056074766355
"MC15_clonotype1962",1,0.000292056074766355
"MC15_clonotype1963",1,0.000292056074766355
"MC15_clonotype1964",1,0.000292056074766355
"MC15_clonotype1965",1,0.000292056074766355
"MC15_clonotype1966",1,0.000292056074766355
"MC15_clonotype1967",1,0.000292056074766355
"MC15_clonotype1968",1,0.000292056074766355
"MC15_clonotype1969",1,0.000292056074766355
"MC15_clonotype1970",1,0.000292056074766355
"MC15_clonotype1971",1,0.000292056074766355
"MC15_clonotype1972",1,0.000292056074766355
"MC15_clonotype1973",1,0.000292056074766355
"MC15_clonotype1974",1,0.000292056074766355
"MC15_clonotype1975",1,0.000292056074766355
"MC15_clonotype1976",1,0.000292056074766355
"MC15_clonotype1977",1,0.000292056074766355
"MC15_clonotype1978",1,0.000292056074766355
"MC15_clonotype1979",1,0.000292056074766355
"MC15_clonotype1980",1,0.000292056074766355
"MC15_clonotype1981",1,0.000292056074766355
"MC15_clonotype1982",1,0.000292056074766355
"MC15_clonotype1983",1,0.000292056074766355
"MC15_clonotype1984",1,0.000292056074766355
"MC15_clonotype1985",1,0.000292056074766355
"MC15_clonotype1986",1,0.000292056074766355
"MC15_clonotype1987",1,0.000292056074766355
"MC15_clonotype1988",1,0.000292056074766355
"MC15_clonotype1989",1,0.000292056074766355
"MC15_clonotype1990",1,0.000292056074766355
"MC15_clonotype1991",1,0.000292056074766355
"MC15_clonotype1992",1,0.000292056074766355
"MC15_clonotype1993",1,0.000292056074766355
"MC15_clonotype1994",1,0.000292056074766355
"MC15_clonotype1995",1,0.000292056074766355
"MC15_clonotype1996",1,0.000292056074766355
"MC15_clonotype1997",1,0.000292056074766355
"MC15_clonotype1998",1,0.000292056074766355
"MC15_clonotype1999",1,0.000292056074766355
"MC15_clonotype2000",1,0.000292056074766355
"MC15_clonotype2001",1,0.000292056074766355
"MC15_clonotype2002",1,0.000292056074766355
"MC15_clonotype2003",1,0.000292056074766355
"MC15_clonotype2004",1,0.000292056074766355
"MC15_clonotype2005",1,0.000292056074766355
"MC15_clonotype2006",1,0.000292056074766355
"MC15_clonotype2007",1,0.000292056074766355
"MC15_clonotype2008",1,0.000292056074766355
"MC15_clonotype2009",1,0.000292056074766355
"MC15_clonotype2010",1,0.000292056074766355
"MC15_clonotype2011",1,0.000292056074766355
"MC15_clonotype2012",1,0.000292056074766355
"MC15_clonotype2013",1,0.000292056074766355
"MC15_clonotype2014",1,0.000292056074766355
"MC15_clonotype2015",1,0.000292056074766355
"MC15_clonotype2016",1,0.000292056074766355
"MC15_clonotype2017",1,0.000292056074766355
"MC15_clonotype2018",1,0.000292056074766355
"MC15_clonotype2019",1,0.000292056074766355
"MC15_clonotype2020",1,0.000292056074766355
"MC15_clonotype2021",1,0.000292056074766355
"MC15_clonotype2022",1,0.000292056074766355
"MC15_clonotype2023",1,0.000292056074766355
"MC15_clonotype2024",1,0.000292056074766355
"MC15_clonotype2025",1,0.000292056074766355
"MC15_clonotype2026",1,0.000292056074766355
"MC15_clonotype2027",1,0.000292056074766355
"MC15_clonotype2028",1,0.000292056074766355
"MC15_clonotype2029",1,0.000292056074766355
"MC15_clonotype2030",1,0.000292056074766355
"MC15_clonotype2031",1,0.000292056074766355
"MC15_clonotype2032",1,0.000292056074766355
"MC15_clonotype2033",1,0.000292056074766355
"MC15_clonotype2034",1,0.000292056074766355
"MC15_clonotype2035",1,0.000292056074766355
"MC15_clonotype2036",1,0.000292056074766355
"MC15_clonotype2037",1,0.000292056074766355
"MC15_clonotype2038",1,0.000292056074766355
"MC15_clonotype2039",1,0.000292056074766355
"MC15_clonotype2040",1,0.000292056074766355
"MC15_clonotype2041",1,0.000292056074766355
"MC15_clonotype2042",1,0.000292056074766355
"MC15_clonotype2043",1,0.000292056074766355
"MC15_clonotype2044",1,0.000292056074766355
"MC15_clonotype2045",1,0.000292056074766355
"MC15_clonotype2046",1,0.000292056074766355
"MC15_clonotype2047",1,0.000292056074766355
"MC15_clonotype2048",1,0.000292056074766355
"MC15_clonotype2049",1,0.000292056074766355
"MC15_clonotype2050",1,0.000292056074766355
"MC15_clonotype2051",1,0.000292056074766355
"MC15_clonotype2052",1,0.000292056074766355
"MC15_clonotype2053",1,0.000292056074766355
"MC15_clonotype2054",1,0.000292056074766355
"MC15_clonotype2055",1,0.000292056074766355
"MC15_clonotype2056",1,0.000292056074766355
"MC15_clonotype2057",1,0.000292056074766355
"MC15_clonotype2058",1,0.000292056074766355
"MC15_clonotype2059",1,0.000292056074766355
"MC15_clonotype2060",1,0.000292056074766355
"MC15_clonotype2061",1,0.000292056074766355
"MC15_clonotype2062",1,0.000292056074766355
"MC15_clonotype2063",1,0.000292056074766355
"MC15_clonotype2064",1,0.000292056074766355
"MC15_clonotype2065",1,0.000292056074766355
"MC15_clonotype2066",1,0.000292056074766355
"MC15_clonotype2067",1,0.000292056074766355
"MC15_clonotype2068",1,0.000292056074766355
"MC15_clonotype2069",1,0.000292056074766355
"MC15_clonotype2070",1,0.000292056074766355
"MC15_clonotype2071",1,0.000292056074766355
"MC15_clonotype2072",1,0.000292056074766355
"MC15_clonotype2073",1,0.000292056074766355
"MC15_clonotype2074",1,0.000292056074766355
"MC15_clonotype2075",1,0.000292056074766355
"MC15_clonotype2076",1,0.000292056074766355
"MC15_clonotype2077",1,0.000292056074766355
"MC15_clonotype2078",1,0.000292056074766355
"MC15_clonotype2079",1,0.000292056074766355
"MC15_clonotype2080",1,0.000292056074766355
"MC15_clonotype2081",1,0.000292056074766355
"MC15_clonotype2082",1,0.000292056074766355
"MC15_clonotype2083",1,0.000292056074766355
"MC15_clonotype2084",1,0.000292056074766355
"MC15_clonotype2085",1,0.000292056074766355
"MC15_clonotype2086",1,0.000292056074766355
"MC15_clonotype2087",1,0.000292056074766355
"MC15_clonotype2088",1,0.000292056074766355
"MC15_clonotype2089",1,0.000292056074766355
"MC15_clonotype2090",1,0.000292056074766355
"MC15_clonotype2091",1,0.000292056074766355
"MC15_clonotype2092",1,0.000292056074766355
"MC15_clonotype2093",1,0.000292056074766355
"MC15_clonotype2094",1,0.000292056074766355
"MC15_clonotype2095",1,0.000292056074766355
"MC15_clonotype2096",1,0.000292056074766355
"MC15_clonotype2097",1,0.000292056074766355
"MC15_clonotype2098",1,0.000292056074766355
"MC15_clonotype2099",1,0.000292056074766355
"MC15_clonotype2100",1,0.000292056074766355
"MC15_clonotype2101",1,0.000292056074766355
"MC15_clonotype2102",1,0.000292056074766355
"MC15_clonotype2103",1,0.000292056074766355
"MC15_clonotype2104",1,0.000292056074766355
"MC15_clonotype2105",1,0.000292056074766355
"MC15_clonotype2106",1,0.000292056074766355
"MC15_clonotype2107",1,0.000292056074766355
"MC15_clonotype2108",1,0.000292056074766355
"MC15_clonotype2109",1,0.000292056074766355
"MC15_clonotype2110",1,0.000292056074766355
"MC15_clonotype2111",1,0.000292056074766355
"MC15_clonotype2112",1,0.000292056074766355
"MC15_clonotype2113",1,0.000292056074766355
"MC15_clonotype2114",1,0.000292056074766355
"MC15_clonotype2115",1,0.000292056074766355
"MC15_clonotype2116",1,0.000292056074766355
"MC15_clonotype2117",1,0.000292056074766355
"MC15_clonotype2118",1,0.000292056074766355
"MC15_clonotype2119",1,0.000292056074766355
"MC15_clonotype2120",1,0.000292056074766355
"MC15_clonotype2121",1,0.000292056074766355
"MC15_clonotype2122",1,0.000292056074766355
"MC15_clonotype2123",1,0.000292056074766355
"MC15_clonotype2124",1,0.000292056074766355
"MC15_clonotype2125",1,0.000292056074766355
"MC15_clonotype2126",1,0.000292056074766355
"MC15_clonotype2127",1,0.000292056074766355
"MC15_clonotype2128",1,0.000292056074766355
"MC15_clonotype2129",1,0.000292056074766355
"MC15_clonotype2130",1,0.000292056074766355
"MC15_clonotype2131",1,0.000292056074766355
"MC15_clonotype2132",1,0.000292056074766355
"MC15_clonotype2133",1,0.000292056074766355
"MC15_clonotype2134",1,0.000292056074766355
"MC15_clonotype2135",1,0.000292056074766355
"MC15_clonotype2136",1,0.000292056074766355
"MC15_clonotype2137",1,0.000292056074766355
"MC15_clonotype2138",1,0.000292056074766355
"MC15_clonotype2139",1,0.000292056074766355
"MC15_clonotype2140",1,0.000292056074766355
"MC15_clonotype2141",1,0.000292056074766355
"MC15_clonotype2142",1,0.000292056074766355
"MC15_clonotype2143",1,0.000292056074766355
"MC15_clonotype2144",1,0.000292056074766355
"MC15_clonotype2145",1,0.000292056074766355
"MC15_clonotype2146",1,0.000292056074766355
"MC15_clonotype2147",1,0.000292056074766355
"MC15_clonotype2148",1,0.000292056074766355
"MC15_clonotype2149",1,0.000292056074766355
"MC15_clonotype2150",1,0.000292056074766355
"MC15_clonotype2151",1,0.000292056074766355
"MC15_clonotype2152",1,0.000292056074766355
"MC15_clonotype2153",1,0.000292056074766355
"MC15_clonotype2154",1,0.000292056074766355
"MC15_clonotype2155",1,0.000292056074766355
"MC15_clonotype2156",1,0.000292056074766355
"MC15_clonotype2157",1,0.000292056074766355
"MC15_clonotype2158",1,0.000292056074766355
"MC15_clonotype2159",1,0.000292056074766355
"MC15_clonotype2160",1,0.000292056074766355
"MC15_clonotype2161",1,0.000292056074766355
"MC15_clonotype2162",1,0.000292056074766355
"MC15_clonotype2163",1,0.000292056074766355
"MC15_clonotype2164",1,0.000292056074766355
"MC15_clonotype2165",1,0.000292056074766355
"MC15_clonotype2166",1,0.000292056074766355
"MC15_clonotype2167",1,0.000292056074766355
"MC15_clonotype2168",1,0.000292056074766355
"MC15_clonotype2169",1,0.000292056074766355
"MC15_clonotype2170",1,0.000292056074766355
"MC15_clonotype2171",1,0.000292056074766355
"MC15_clonotype2172",1,0.000292056074766355
"MC15_clonotype2173",1,0.000292056074766355
"MC15_clonotype2174",1,0.000292056074766355
"MC15_clonotype2175",1,0.000292056074766355
"MC15_clonotype2176",1,0.000292056074766355
"MC15_clonotype2177",1,0.000292056074766355
"MC15_clonotype2178",1,0.000292056074766355
"MC15_clonotype2179",1,0.000292056074766355
"MC15_clonotype2180",1,0.000292056074766355
"MC15_clonotype2181",1,0.000292056074766355
"MC15_clonotype2182",1,0.000292056074766355
"MC15_clonotype2183",1,0.000292056074766355
"MC15_clonotype2184",1,0.000292056074766355
"MC15_clonotype2185",1,0.000292056074766355
"MC15_clonotype2186",1,0.000292056074766355
"MC15_clonotype2187",1,0.000292056074766355
"MC15_clonotype2188",1,0.000292056074766355
"MC15_clonotype2189",1,0.000292056074766355
"MC15_clonotype2190",1,0.000292056074766355
"MC15_clonotype2191",1,0.000292056074766355
"MC15_clonotype2192",1,0.000292056074766355
"MC15_clonotype2193",1,0.000292056074766355
"MC15_clonotype2194",1,0.000292056074766355
"MC15_clonotype2195",1,0.000292056074766355
"MC15_clonotype2196",1,0.000292056074766355
"MC15_clonotype2197",1,0.000292056074766355
"MC15_clonotype2198",1,0.000292056074766355
"MC15_clonotype2199",1,0.000292056074766355
"MC15_clonotype2200",1,0.000292056074766355
"MC15_clonotype2201",1,0.000292056074766355
"MC15_clonotype2202",1,0.000292056074766355
"MC15_clonotype2203",1,0.000292056074766355
"MC15_clonotype2204",1,0.000292056074766355
"MC15_clonotype2205",1,0.000292056074766355
"MC15_clonotype2206",1,0.000292056074766355
"MC15_clonotype2207",1,0.000292056074766355
"MC15_clonotype2208",1,0.000292056074766355
"MC15_clonotype2209",1,0.000292056074766355
"MC15_clonotype2210",1,0.000292056074766355
"MC15_clonotype2211",1,0.000292056074766355
"MC15_clonotype2212",1,0.000292056074766355
"MC15_clonotype2213",1,0.000292056074766355
"MC15_clonotype2214",1,0.000292056074766355
"MC15_clonotype2215",1,0.000292056074766355
"MC15_clonotype2216",1,0.000292056074766355
"MC15_clonotype2217",1,0.000292056074766355
"MC15_clonotype2218",1,0.000292056074766355
"MC15_clonotype2219",1,0.000292056074766355
"MC15_clonotype2220",1,0.000292056074766355
"MC15_clonotype2221",1,0.000292056074766355
"MC15_clonotype2222",1,0.000292056074766355
"MC15_clonotype2223",1,0.000292056074766355
"MC15_clonotype2224",1,0.000292056074766355
"MC15_clonotype2225",1,0.000292056074766355
"MC15_clonotype2226",1,0.000292056074766355
"MC15_clonotype2227",1,0.000292056074766355
"MC15_clonotype2228",1,0.000292056074766355
"MC15_clonotype2229",1,0.000292056074766355
"MC15_clonotype2230",1,0.000292056074766355
"MC15_clonotype2231",1,0.000292056074766355
"MC15_clonotype2232",1,0.000292056074766355
"MC15_clonotype2233",1,0.000292056074766355
"MC15_clonotype2234",1,0.000292056074766355
"MC15_clonotype2235",1,0.000292056074766355
"MC15_clonotype2236",1,0.000292056074766355
"MC15_clonotype2237",1,0.000292056074766355
"MC15_clonotype2238",1,0.000292056074766355
"MC15_clonotype2239",1,0.000292056074766355
"MC15_clonotype2240",1,0.000292056074766355
"MC15_clonotype2241",1,0.000292056074766355
"MC15_clonotype2242",1,0.000292056074766355
"MC15_clonotype2243",1,0.000292056074766355
"MC15_clonotype2244",1,0.000292056074766355
"MC15_clonotype2245",1,0.000292056074766355
"MC15_clonotype2246",1,0.000292056074766355
"MC15_clonotype2247",1,0.000292056074766355
"MC15_clonotype2248",1,0.000292056074766355
"MC15_clonotype2249",1,0.000292056074766355
"MC15_clonotype2250",1,0.000292056074766355
"MC15_clonotype2251",1,0.000292056074766355
"MC15_clonotype2252",1,0.000292056074766355
"MC15_clonotype2253",1,0.000292056074766355
"MC15_clonotype2254",1,0.000292056074766355
"MC15_clonotype2255",1,0.000292056074766355
"MC15_clonotype2256",1,0.000292056074766355
"MC15_clonotype2257",1,0.000292056074766355
"MC15_clonotype2258",1,0.000292056074766355
"MC15_clonotype2259",1,0.000292056074766355
"MC15_clonotype2260",1,0.000292056074766355
"MC15_clonotype2261",1,0.000292056074766355
"MC15_clonotype2262",1,0.000292056074766355
"MC15_clonotype2263",1,0.000292056074766355
"MC15_clonotype2264",1,0.000292056074766355
"MC15_clonotype2265",1,0.000292056074766355
"MC15_clonotype2266",1,0.000292056074766355
"MC15_clonotype2267",1,0.000292056074766355
"MC15_clonotype2268",1,0.000292056074766355
"MC15_clonotype2269",1,0.000292056074766355
"MC15_clonotype2270",1,0.000292056074766355
"MC15_clonotype2271",1,0.000292056074766355
"MC15_clonotype2272",1,0.000292056074766355
"MC15_clonotype2273",1,0.000292056074766355
"MC15_clonotype2274",1,0.000292056074766355
"MC15_clonotype2275",1,0.000292056074766355
"MC15_clonotype2276",1,0.000292056074766355
"MC15_clonotype2277",1,0.000292056074766355
"MC15_clonotype2278",1,0.000292056074766355
"MC15_clonotype2279",1,0.000292056074766355
"MC15_clonotype2280",1,0.000292056074766355
"MC15_clonotype2281",1,0.000292056074766355
"MC15_clonotype2282",1,0.000292056074766355
"MC15_clonotype2283",1,0.000292056074766355
"MC15_clonotype2284",1,0.000292056074766355
"MC15_clonotype2285",1,0.000292056074766355
"MC15_clonotype2286",1,0.000292056074766355
"MC15_clonotype2287",1,0.000292056074766355
"MC15_clonotype2288",1,0.000292056074766355
"MC15_clonotype2289",1,0.000292056074766355
"MC15_clonotype2290",1,0.000292056074766355
"MC15_clonotype2291",1,0.000292056074766355
"MC15_clonotype2292",1,0.000292056074766355
"MC15_clonotype2293",1,0.000292056074766355
"MC15_clonotype2294",1,0.000292056074766355
"MC15_clonotype2295",1,0.000292056074766355
"MC15_clonotype2296",1,0.000292056074766355
"MC15_clonotype2297",1,0.000292056074766355
"MC15_clonotype2298",1,0.000292056074766355
"MC15_clonotype2299",1,0.000292056074766355
"MC15_clonotype2300",1,0.000292056074766355
